time,GIC_SS1,GIC_SS5
2017-09-04 07:14:00,-0.11735407383751922,0.0
2017-09-04 07:15:00,0.02157033041641522,0.0
2017-09-04 07:16:00,0.25828844761167163,0.0
2017-09-04 07:17:00,0.378375,0.0
2017-09-04 07:18:00,0.20807656910078456,0.0
2017-09-04 07:19:00,0.15545594240653385,0.0
2017-09-04 07:20:00,-0.009749999999999981,0.0
2017-09-04 07:21:00,0.27337500000000003,0.0
2017-09-04 07:22:00,0.11547031562748314,0.0
2017-09-04 07:23:00,0.22892205416415212,0.0
2017-09-04 07:24:00,0.186,0.0
2017-09-04 07:25:00,0.349875,0.0
2017-09-04 07:26:00,0.3126271273385637,0.0
2017-09-04 07:27:00,0.23171092335546167,0.0
2017-09-04 07:28:00,0.328900003520383,0.0
2017-09-04 07:29:00,0.23625,0.0
2017-09-04 07:30:00,0.4086562396274429,0.0
2017-09-04 07:31:00,0.4234160715542994,0.0
2017-09-04 07:32:00,0.3465437462281232,0.0
2017-09-04 07:33:00,0.29654534253326764,0.0
2017-09-04 07:34:00,-0.04508839681757374,0.0
2017-09-04 07:35:00,0.06581250000000002,0.0
2017-09-04 07:36:00,0.46837500000000004,0.0
2017-09-04 07:37:00,0.5527500000000001,0.0
2017-09-04 07:38:00,0.4465390577851539,0.0
2017-09-04 07:39:00,0.218625,0.0
2017-09-04 07:40:00,0.19312500000000002,0.0
2017-09-04 07:41:00,0.22933681729028366,0.0
2017-09-04 07:42:00,0.17700000000000002,0.0
2017-09-04 07:43:00,0.19687500000000002,0.0
2017-09-04 07:44:00,-0.02126253507810222,0.0
2017-09-04 07:45:00,0.06654295621649352,0.0
2017-09-04 07:46:00,0.008042312914906473,0.0
2017-09-04 07:47:00,0.11967622911658504,0.0
2017-09-04 07:48:00,0.09542811377877913,0.0
2017-09-04 07:49:00,-0.01678721710923356,0.0
2017-09-04 07:50:00,0.10275000000000001,0.0
2017-09-04 07:51:00,0.353625,0.0
2017-09-04 07:52:00,0.26475000000000004,0.0
2017-09-04 07:53:00,0.07237500000000002,0.0
2017-09-04 07:54:00,0.04140154646952325,0.0
2017-09-04 07:55:00,0.2128189687688594,0.0
2017-09-04 07:56:00,0.249375,0.0
2017-09-04 07:57:00,0.21675000000000003,0.0
2017-09-04 07:58:00,0.2505,0.0
2017-09-04 07:59:00,0.1287667532513252,0.0
2017-09-04 08:00:00,0.33887500000000004,0.0
2017-09-04 08:01:00,0.09225000000000003,0.0
2017-09-04 08:02:00,0.2440998946399654,0.0
2017-09-04 08:03:00,0.10612500000000002,0.0
2017-09-04 08:04:00,0.11324999999999999,0.0
2017-09-04 08:05:00,0.24524608860301148,0.0
2017-09-04 08:06:00,0.2186111383524442,0.146245304013277
2017-09-04 08:07:00,0.16402276933444646,0.12762682431277092
2017-09-04 08:08:00,0.23910417923958963,-0.004797887748943879
2017-09-04 08:09:00,0.1745241173808087,-0.016125000000000014
2017-09-04 08:10:00,0.009221388087023871,0.06262499999999999
2017-09-04 08:11:00,0.0612173355461678,0.1730630657815329
2017-09-04 08:12:00,0.048659395745322895,0.14214376131563067
2017-09-04 08:13:00,0.05587500000000001,0.06225
2017-09-04 08:14:00,0.03019164152082076,0.18597811557030777
2017-09-04 08:15:00,0.19832812358556043,0.236625
2017-09-04 08:16:00,0.2538584303115036,0.2550625559489444
2017-09-04 08:17:00,0.16602214091732048,0.27449999999999997
2017-09-04 08:18:00,0.10873907298256906,0.09262499999999999
2017-09-04 08:19:00,-0.0073440721779100965,0.018983925679685376
2017-09-04 08:20:00,-0.0163229556427278,0.06353646273385635
2017-09-04 08:21:00,0.2746485840516591,-0.14325000000000002
2017-09-04 08:22:00,0.018072091157803675,0.05255864078011687
2017-09-04 08:23:00,0.13205911285455643,-0.082875
2017-09-04 08:24:00,0.13027496077287495,0.02186254413051568
2017-09-04 08:25:00,0.10393879752564877,0.033993489740494875
2017-09-04 08:26:00,0.009820156910078467,0.056868225709112846
2017-09-04 08:27:00,-0.09707672423331086,-0.0030585049939147605
2017-09-04 08:28:00,-0.12948962733856365,0.16724999999999998
2017-09-04 08:29:00,-0.1305,0.16501024054274246
2017-09-04 08:30:00,-0.030296979511370843,0.1659765819092546
2017-09-04 08:31:00,-0.017999999999999988,0.0522338488231744
2017-09-04 08:32:00,-0.07708334506794337,-0.011166619728226431
2017-09-04 08:33:00,-0.07499999999999998,0.04732735287313545
2017-09-04 08:34:00,-0.15827656910078453,0.06341586451418224
2017-09-04 08:35:00,0.035250000000000004,0.15055857917341406
2017-09-04 08:36:00,0.10990313791854839,-0.007293827511290377
2017-09-04 08:37:00,-0.09444047978273987,0.08823157438141219
2017-09-04 08:38:00,-0.00862499999999998,0.08524375257742328
2017-09-04 08:39:00,-0.10012499999999998,-0.009000000000000008
2017-09-04 08:40:00,-0.16067707453228727,-0.015208328304164166
2017-09-04 08:41:00,-0.08096795822814093,0.022124999999999992
2017-09-04 08:42:00,-0.17737499999999998,-0.015375
2017-09-04 08:43:00,-0.22683596107423054,0.024440377942063964
2017-09-04 08:44:00,-0.106125,0.06296669089025456
2017-09-04 08:45:00,-0.18715233479179239,-0.0015000000000000013
2017-09-04 08:46:00,-0.3105854925015841,0.04994689125033946
2017-09-04 08:47:00,-0.2596739685277758,0.03148067309723298
2017-09-04 08:48:00,-0.21528749999999997,0.09113750000000001
2017-09-04 08:49:00,-0.18484422179418833,0.11279842412568773
2017-09-04 08:50:00,-0.21543222131139295,0.02945560294102855
2017-09-04 08:51:00,-0.10949999999999999,-0.08812500000000001
